"Inconsistent nullness check","The result value of a function is often checked for nullness, but not always. Since the value is mostly checked, it is likely that the function can return null values in some cases, and omitting the check could crash the program.","error","The result of this call to GetNextCircularEventBuffer is not checked for null, but 83% of calls to GetNextCircularEventBuffer check for null.","/src/app/EventManagement.cpp","672","20","672","45"
"Inconsistent nullness check","The result value of a function is often checked for nullness, but not always. Since the value is mostly checked, it is likely that the function can return null values in some cases, and omitting the check could crash the program.","error","The result of this call to NewContext is not checked for null, but 70% of calls to NewContext check for null.","/src/app/tests/TestCommandInteraction.cpp","245","53","245","62"
"Inconsistent nullness check","The result value of a function is often checked for nullness, but not always. Since the value is mostly checked, it is likely that the function can return null values in some cases, and omitting the check could crash the program.","error","The result of this call to NewContext is not checked for null, but 70% of calls to NewContext check for null.","/src/app/tests/TestCommandInteraction.cpp","208","53","208","62"
"Inconsistent nullness check","The result value of a function is often checked for nullness, but not always. Since the value is mostly checked, it is likely that the function can return null values in some cases, and omitting the check could crash the program.","error","The result of this call to NewContext is not checked for null, but 70% of calls to NewContext check for null.","/src/app/tests/TestReportingEngine.cpp","112","65","112","74"
"Inconsistent nullness check","The result value of a function is often checked for nullness, but not always. Since the value is mostly checked, it is likely that the function can return null values in some cases, and omitting the check could crash the program.","error","The result of this call to NextHeader is not checked for null, but 71% of calls to NextHeader check for null.","/src/lib/support/PrivateHeap.cpp","320","18","320","27"
"Inconsistent nullness check","The result value of a function is often checked for nullness, but not always. Since the value is mostly checked, it is likely that the function can return null values in some cases, and omitting the check could crash the program.","error","The result of this call to NextHeader is not checked for null, but 71% of calls to NextHeader check for null.","/src/lib/support/PrivateHeap.cpp","128","25","128","34"
"Inconsistent nullness check","The result value of a function is often checked for nullness, but not always. Since the value is mostly checked, it is likely that the function can return null values in some cases, and omitting the check could crash the program.","error","The result of this call to NewExchangeToPeer is not checked for null, but 85% of calls to NewExchangeToPeer check for null.","/src/messaging/tests/TestExchangeMgr.cpp","151","33","151","49"
"Inconsistent nullness check","The result value of a function is often checked for nullness, but not always. Since the value is mostly checked, it is likely that the function can return null values in some cases, and omitting the check could crash the program.","error","The result of this call to mbedtls_ssl_ciphersuite_from_id is not checked for null, but 75% of calls to mbedtls_ssl_ciphersuite_from_id check for null.","/third_party/mbedtls/repo/library/ssl_cli.c","1914","18","1914","48"
"Non-virtual destructor","When a class and its derived class both define non-virtual destructors, the destructor of the derived class may not always be called.","warning","This destructor should probably be virtual.","/src/include/platform/ThreadStackManager.h","136","5","136","23"
"Non-virtual destructor","When a class and its derived class both define non-virtual destructors, the destructor of the derived class may not always be called.","warning","This destructor should probably be virtual.","/src/include/platform/PlatformManager.h","150","5","150","20"
"Non-virtual destructor","When a class and its derived class both define non-virtual destructors, the destructor of the derived class may not always be called.","warning","This destructor should probably be virtual.","/src/lib/core/CHIPCallback.h","84","5","84","15"
"Non-virtual destructor","When a class and its derived class both define non-virtual destructors, the destructor of the derived class may not always be called.","warning","This destructor should probably be virtual.","/src/lib/core/CHIPCallback.h","171","7","171","7"
"Non-virtual destructor","When a class and its derived class both define non-virtual destructors, the destructor of the derived class may not always be called.","warning","This destructor should probably be virtual.","/src/setup_payload/SetupPayload.h","111","8","111","8"
"Non-virtual destructor","When a class and its derived class both define non-virtual destructors, the destructor of the derived class may not always be called.","warning","This destructor should probably be virtual.","/src/system/SystemPacketBuffer.h","443","5","443","23"
"Non-virtual destructor","When a class and its derived class both define non-virtual destructors, the destructor of the derived class may not always be called.","warning","This destructor should probably be virtual.","/src/include/platform/internal/BLEManager.h","72","5","72","15"
"Non-virtual destructor","When a class and its derived class both define non-virtual destructors, the destructor of the derived class may not always be called.","warning","This destructor should probably be virtual.","/src/include/platform/ConfigurationManager.h","188","5","188","25"
